"CASE_ID","STATE","COUNTY","VEH_MOD_YEAR","VEH_BRAND","VEH_MODEL","VEH_CATEGORY","LATITUDE","LONGITUDE","ACC_TS","ACC_TOD","ACC_LOC","LIGHT_COND","WEATHER","AGE","SEX","DRINKING_FLAG","DRUGS_FLAG","SEAT_POS","IMPACT_LOC","FIRE_FLAG","HARM_EV_TYPE","COLL_EV_TYPE","HELMET_PRESENT","HELMET_MISUSE","INJURY"
121046,"Florida","PASCO",1985,"Honda","GL1200 (GOLDWING)","Motorcycle",28.29933056,-82.20428889,2020-03-24 19:01:00,"Evening","T-Intersection","Daylight","Clear",49,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
121048,"Florida","HILLSBOROUGH",2008,"Yamaha","YZF-R6","Motorcycle",28.00053056,-82.19504722,2020-04-21 21:20:00,"Night","T-Intersection","Dark - Not Lighted","Clear",29,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
121055,"Florida","POLK",2013,"Yamaha","YZF-R1","Motorcycle",27.75616944,-81.53060556,2020-03-04 15:23:00,"Afternoon","Driveway Access","Daylight","Clear",24,"Male","No","Yes","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
121056,"Florida","POLK",2010,"Harley Davidson","Street Glide","Motorcycle",27.89502222,-81.97418056,2020-05-02 09:30:00,"Morning","T-Intersection","Daylight","Clear",52,"Male","Not Reported","Not Reported","Rider","Right-Front Side","Yes","Motor Vehicle In-Transport","Front-to-Front","No","None Used","Death"
121056,"Florida","POLK",2010,"Harley Davidson","Street Glide","Motorcycle",27.89502222,-81.97418056,2020-05-02 09:30:00,"Morning","T-Intersection","Daylight","Clear",49,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","Yes","Motor Vehicle In-Transport","Front-to-Front","No","None Used","Minor"
121066,"Florida","BROWARD",2009,"Honda","CBR1000","Motorcycle",26.14824444,-80.28685833,2020-04-04 00:55:00,"Night","Non-Junction","Dark - Lighted","Clear",22,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Curb","Fixed/Not Fixed Object Collision","Yes","No","Death"
121067,"Florida","MIAMI-DADE",2004,"Suzuki","GSX-R1000K","Motorcycle",25.79634167,-80.24401667,2020-04-16 18:38:00,"Evening","Non-Junction","Daylight","Clear",34,"Male","No","No","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","No","None Used","Minor"
121067,"Florida","MIAMI-DADE",2004,"Suzuki","GSX-R1000K","Motorcycle",25.79634167,-80.24401667,2020-04-16 18:38:00,"Evening","Non-Junction","Daylight","Clear",27,"Female","Not Reported","Not Reported","Pillion","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","No","None Used","Death"
121068,"Florida","BREVARD",2018,"Indian Motorcycle","Chieftain Limited","Motorcycle",28.07886667,-80.70709167,2020-05-09 13:26:00,"Afternoon","Intersection-Related","Daylight","Clear",39,"Male","No","No","Rider","Right-Front Side","No","Curb","Fixed/Not Fixed Object Collision","No","None Used","Minor"
121068,"Florida","BREVARD",2018,"Indian Motorcycle","Chieftain Limited","Motorcycle",28.07886667,-80.70709167,2020-05-09 13:26:00,"Afternoon","Intersection-Related","Daylight","Clear",38,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Curb","Fixed/Not Fixed Object Collision","No","None Used","Death"
121078,"Florida","LEON",2006,"Suzuki","GSX-R1000","Motorcycle",30.32995833,-84.32343333,2020-05-15 20:00:00,"Evening","Intersection-Related","Dusk","Clear",40,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Other Fixed Object","Fixed/Not Fixed Object Collision","No","None Used","Death"
121079,"Florida","CITRUS",2018,"Suzuki","V-Strom 1000 ABS(DL1000AL8) / V-Strom 1000 XT ABS(DL100XAL8)","Motorcycle",28.93792222,-82.48890833,2020-05-03 01:17:00,"Night","Non-Junction","Dark - Not Lighted","Clear",50,"Male","No","Yes","Rider","Right-Front Side","No","Tree (Standing Only)","Fixed/Not Fixed Object Collision","Yes","No","Death"
121094,"Florida","BREVARD",2020,"Harley Davidson","FLHTK / ULTRA LIMITED","Motorcycle",28.28961944,-80.74088056,2020-05-06 18:08:00,"Evening","Entrance/Exit Ramp Related","Dusk","Clear",54,"Male","No","No","Rider","Right-Front Side","No","Guardrail Face","Fixed/Not Fixed Object Collision","Yes","No","Death"
121099,"Florida","VOLUSIA",1995,"Harley Davidson","XL 1200","Motorcycle",28.96241111,-80.89835,2020-05-13 20:57:00,"Evening","Non-Junction","Dark - Not Lighted","Clear",53,"Male","No","No","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","No","None Used","Death"
121109,"Florida","HILLSBOROUGH",2016,"Harley Davidson","FLRT / FREEWHEELER","Motorcycle",28.11496389,-82.64071944,2020-05-21 10:54:00,"Morning","Non-Junction","Daylight","Cloudy",84,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
121120,"Florida","HERNANDO",2015,"KTM","RC8 + RC8R","Motorcycle",28.57228056,-82.55780833,2020-05-15 16:04:00,"Afternoon","T-Intersection","Daylight","Clear",25,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
121123,"Florida","SEMINOLE",2020,"Harley Davidson","FLHXS / STREET GLIDE SPECIAL","Motorcycle",28.79677778,-81.21292778,2020-05-21 10:28:00,"Morning","T-Intersection","Daylight","Clear",49,"Male","Yes","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
121134,"Florida","PALM BEACH",2008,"Kawasaki","Ninja 250R","Motorcycle",26.54053056,-80.064625,2020-05-17 12:49:00,"Afternoon","Four-Way Intersection","Daylight","Clear",19,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
121135,"Florida","MIAMI-DADE",1995,"Kawasaki","Unknown","Motorcycle",25.95128333,-80.29518056,2020-05-17 16:54:00,"Afternoon","Non-Junction","Daylight","Clear",27,"Male","No","No","Rider","Not Reported","No","Pedalcyclist","Fixed/Not Fixed Object Collision","No","None Used","Death"
121138,"Florida","LAKE",2008,"Suzuki","VZR1800/VZR1800Z/VZR1800N","Motorcycle",29.0512,-81.60557222,2020-05-04 06:42:00,"Early Morning","Non-Junction","Dark - Not Lighted","Clear",42,"Male","No","Yes","Rider","Right-Front Side","No","Embankment","Fixed/Not Fixed Object Collision","No","None Used","Death"
121149,"Florida","VOLUSIA",2013,"Harley Davidson","CVO Road King 5","Motorcycle",29.28911389,-81.06603056,2020-05-23 16:09:00,"Afternoon","Non-Junction","Daylight","Clear",57,"Male","No","No","Rider","Right-Front Side","No","Ditch","Fixed/Not Fixed Object Collision","No","None Used","Death"
121151,"Florida","COLLIER",2006,"Yamaha","XVS1100 / V Star 1100","Motorcycle",26.16750556,-81.17213611,2020-05-16 14:40:00,"Afternoon","Non-Junction","Daylight","Cloudy",27,"Male","No","No","Rider","Back","No","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Death"
121154,"Florida","VOLUSIA",2008,"Yamaha","XV1900CT/CTC/Stratoliner","Motorcycle",29.07777222,-81.31323333,2020-05-09 09:19:00,"Morning","Intersection-Related","Daylight","Cloudy",75,"Male","No","No","Rider","Left-Back Side","No","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Death"
121161,"Florida","HIGHLANDS",1995,"Harley Davidson","FLSTN","Motorcycle",27.53855556,-81.50673611,2020-05-19 23:19:00,"Night","Driveway Access","Dark - Lighted","Clear",49,"Male","Yes","Yes","Rider","Right","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
121166,"Florida","BROWARD",2018,"Suzuki","GSX-S750L8","Motorcycle",26.23111389,-80.16075833,2020-05-28 17:24:00,"Evening","Non-Junction","Daylight","Clear",48,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Death"
121170,"Florida","SEMINOLE",2020,"Harley Davidson","XL1200CX / ROADSTER","Motorcycle",28.79366667,-81.33888333,2020-05-26 15:45:00,"Afternoon","Four-Way Intersection","Daylight","Cloudy",47,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
121171,"Florida","VOLUSIA",2020,"Suzuki","Unknown","Motorcycle",29.22563611,-81.06078333,2020-05-09 14:15:00,"Afternoon","Four-Way Intersection","Daylight","Clear",13,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
121179,"Florida","ST. LUCIE",2002,"Suzuki","GSX-R600K","Motorcycle",27.46379444,-80.3026,2020-05-27 12:34:00,"Afternoon","Driveway Access Related","Daylight","Cloudy",25,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
121180,"Florida","DUVAL",2005,"Honda","CBR1000","Motorcycle",30.41367778,-81.69228333,2020-05-30 23:01:00,"Night","Non-Junction","Dark - Lighted","Clear",30,"Male","No","Yes","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
121186,"Florida","ESCAMBIA",2000,"Kawasaki","Vulcan 1500","Motorcycle",30.46088889,-87.28902778,2020-05-19 15:40:00,"Afternoon","Driveway Access Related","Daylight","Clear",59,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
121188,"Florida","BREVARD",2016,"Harley Davidson","FLSS / SOFTAIL SLIM S","Motorcycle",28.35101667,-80.60896389,2020-05-23 15:32:00,"Afternoon","T-Intersection","Daylight","Clear",61,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
121197,"Florida","OKALOOSA",2020,"Harley Davidson","FLTRXS / Road Glide Special","Motorcycle",30.77271667,-86.59731667,2020-05-29 21:26:00,"Night","Non-Junction","Dark - Not Lighted","Clear",34,"Male","No","No","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","No","None Used","Death"
121199,"Florida","DUVAL",2005,"Kawasaki","Ninja ZX-10R","Motorcycle",30.24834722,-81.77303611,2020-05-17 21:30:00,"Night","Four-Way Intersection","Dark - Lighted","Clear",43,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Serious"
121199,"Florida","DUVAL",2005,"Kawasaki","Ninja ZX-10R","Motorcycle",30.24834722,-81.77303611,2020-05-17 21:30:00,"Night","Four-Way Intersection","Dark - Lighted","Clear",38,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
121203,"Florida","BREVARD",1978,"Moto Guzzi","Unknown","Motorcycle",27.84245833,-80.50182222,2020-05-20 18:45:00,"Evening","Non-Junction","Daylight","Clear",66,"Male","Yes","No","Rider","Right-Front Side","No","Fence","Fixed/Not Fixed Object Collision","No","None Used","Death"
121231,"Florida","PASCO",2007,"Harley Davidson","Sportster 1200 Custom","Motorcycle",28.42699167,-82.60071667,2020-05-15 19:00:00,"Evening","Intersection-Related","Daylight","Clear",66,"Female","No","Yes","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","No","None Used","Death"
121233,"Florida","BROWARD",2020,"Harley Davidson","FLTRX / Road Glide","Motorcycle",26.08773333,-80.21241667,2020-05-31 19:14:00,"Evening","Entrance/Exit Ramp Related","Dusk","Clear",38,"Male","Yes","No","Rider","Right-Front Side","No","Guardrail Face","Fixed/Not Fixed Object Collision","No","None Used","Death"
121245,"Florida","HILLSBOROUGH",2019,"Kawasaki","Ninja ZX-10R","Motorcycle",27.96842778,-82.54749167,2020-05-31 04:30:00,"Night","Non-Junction","Dark - Lighted","Clear",30,"Male","Not Reported","Not Reported","Rider","Back","No","Other Fixed Object","Fixed/Not Fixed Object Collision","Yes","No","Death"
121254,"Florida","MIAMI-DADE",2020,"Daix","1st Generation","Motorcycle",25.83809444,-80.28095833,2020-06-05 16:06:00,"Afternoon","Four-Way Intersection","Daylight","Clear",49,"Male","Yes","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
121262,"Florida","HERNANDO",2018,"Honda","CBR600","Motorcycle",28.50045,-82.35233056,2020-06-05 14:08:00,"Afternoon","T-Intersection","Daylight","Clear",25,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
121272,"Florida","PASCO",2007,"Harley Davidson","Sportster 883 Custom","Motorcycle",28.28120556,-82.71675278,2020-05-30 01:19:00,"Night","Non-Junction","Dark - Lighted","Clear",27,"Female","No","No","Rider","Right-Front Side","No","Pedestrian","Fixed/Not Fixed Object Collision","Yes","No","Serious"
121278,"Florida","SEMINOLE",2016,"Honda","GL1800","Motorcycle",28.78525833,-81.35123056,2020-05-17 20:45:00,"Evening","Non-Junction","Dark - Lighted","Rain",54,"Male","Yes","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Death"
121278,"Florida","SEMINOLE",2016,"Honda","GL1800","Motorcycle",28.78525833,-81.35123056,2020-05-17 20:45:00,"Evening","Non-Junction","Dark - Lighted","Rain",53,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Death"
121289,"Florida","DUVAL",2010,"Kawasaki","Ninja ZX-10R","Motorcycle",30.31094167,-81.70525833,2020-06-14 10:30:00,"Morning","Four-Way Intersection","Daylight","Clear",45,"Male","No","Yes","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
121291,"Florida","VOLUSIA",2006,"Suzuki","GSX-R1000","Motorcycle",29.185225,-81.08473333,2020-04-21 20:04:00,"Evening","Non-Junction","Daylight","Clear",49,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Curb","Fixed/Not Fixed Object Collision","Yes","No","Death"
121296,"Florida","BROWARD",2018,"Harley Davidson","FLHX / STREET GLIDE","Motorcycle",26.20696667,-80.09420278,2020-05-12 21:30:00,"Night","Non-Junction","Dark - Lighted","Clear",57,"Male","No","No","Rider","Not Reported","No","Pedestrian","Fixed/Not Fixed Object Collision","Yes","No","Minor"
121303,"Florida","MIAMI-DADE",2019,"Daix","1st Generation","Motorcycle",25.80166111,-80.24003611,2020-06-02 21:40:00,"Night","Non-Junction","Dark - Lighted","Clear",43,"Male","No","No","Rider","Back","No","Motor Vehicle In-Transport","Front-to-Rear","No","None Used","Death"
121307,"Florida","MIAMI-DADE",2002,"Harley Davidson","Fat Boy","Motorcycle",25.51006667,-80.47776944,2020-05-29 00:30:00,"Night","Non-Junction","Dark - Not Lighted","Cloudy",63,"Male","Not Reported","Not Reported","Rider","Non-Collision","No","Fell/Jumped from Vehicle","Fixed/Not Fixed Object Collision","Yes","No","Death"
121321,"Florida","MIAMI-DADE",2014,"Kawasaki","Ninja 300","Motorcycle",25.84075278,-80.33400278,2020-01-31 19:08:00,"Evening","Intersection-Related","Dark - Lighted","Clear",21,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Utility Pole/Light Support","Fixed/Not Fixed Object Collision","Yes","No","Death"
121322,"Florida","POLK",2017,"Harley Davidson","XL1200C/SPORSTER 1200 CUSTOM","Motorcycle",27.94115556,-82.00666111,2020-06-09 11:32:00,"Morning","Non-Junction","Daylight","Cloudy",64,"Male","No","No","Rider","Right-Front Side","No","Curb","Fixed/Not Fixed Object Collision","No","None Used","Death"
121332,"Florida","MIAMI-DADE",2014,"Suzuki","GSX-R600L","Motorcycle",25.89968611,-80.18081667,2020-05-31 21:00:00,"Night","Four-Way Intersection","Dark - Lighted","Clear",35,"Male","No","Yes","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
121333,"Florida","MIAMI-DADE",2011,"Yamaha","YZF-R1","Motorcycle",25.79189167,-80.23960278,2020-06-05 01:30:00,"Night","Non-Junction","Dark - Lighted","Clear",37,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Curb","Fixed/Not Fixed Object Collision","No","None Used","Death"
121333,"Florida","MIAMI-DADE",2011,"Yamaha","YZF-R1","Motorcycle",25.79189167,-80.23960278,2020-06-05 01:30:00,"Night","Non-Junction","Dark - Lighted","Clear",38,"Male","Not Reported","Not Reported","Pillion","Right-Front Side","No","Curb","Fixed/Not Fixed Object Collision","No","None Used","Serious"
121337,"Florida","GADSDEN",2008,"ZHEJIANG JMSTAR SHENKE MOTORCYCLE CO","YY50QT-21/YY150T-21","Motorcycle",30.62068056,-84.8382,2020-05-30 00:14:00,"Night","Non-Junction","Dark - Not Lighted","Fog, Smog, Smoke",50,"Male","Yes","Yes","Rider","Back","No","Motor Vehicle In-Transport","Front-to-Rear","No","None Used","Death"
121342,"Florida","MARTIN",2019,"Yamaha","YZF-R6","Motorcycle",27.24281667,-80.27136667,2020-05-29 17:16:00,"Evening","T-Intersection","Daylight","Cloudy",32,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
121346,"Florida","PALM BEACH",2020,"Lance","AE series","Motorcycle",26.61930556,-80.14493333,2020-06-10 00:34:00,"Night","Non-Junction","Dark - Lighted","Clear",36,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Curb","Fixed/Not Fixed Object Collision","No","None Used","Death"
121358,"Florida","PINELLAS",2017,"ZHWEKI","ZW50QT/ZW125T/ZW150T","Motorcycle",27.94498056,-82.78087778,2020-05-23 18:22:00,"Evening","Driveway Access Related","Daylight","Clear",38,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
121367,"Florida","BREVARD",2005,"Suzuki","VL800/VL800T/VL800Z","Motorcycle",28.1322,-80.69905833,2020-06-13 02:10:00,"Night","Intersection-Related","Dark - Not Lighted","Clear",40,"Male","Yes","No","Rider","Right-Front Side","No","Ditch","Fixed/Not Fixed Object Collision","No","None Used","Death"
121387,"Florida","CHARLOTTE",2015,"Yamaha","FZ07","Motorcycle",26.93318611,-82.22634722,2020-06-15 20:55:00,"Evening","Four-Way Intersection","Dark - Lighted","Clear",16,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
121388,"Florida","PASCO",2005,"Harley Davidson","FXDLI / Dyna Low Rider","Motorcycle",28.35645833,-82.67496667,2020-05-27 21:50:00,"Night","T-Intersection","Dark - Not Lighted","Clear",28,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","No","None Used","Death"
121392,"Florida","PALM BEACH",2014,"Yamaha","YZF-R6","Motorcycle",26.71551111,-80.110875,2020-06-21 12:56:00,"Afternoon","Four-Way Intersection","Daylight","Clear",20,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
121398,"Florida","LEON",2017,"Victory","Octane","Motorcycle",30.41920833,-84.14023056,2020-06-18 21:37:00,"Night","T-Intersection","Dark - Not Lighted","Clear",71,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
